"image_id","status","n_brain_px","mean_brain","sd_brain","error_msg"
"image_01627","OK",6895,0.375540815310896,0.133640504171071,NA
"image_01628","OK",7870,0.314293170889703,0.115874708047728,NA
"image_01629","OK",7848,0.325026358657632,0.115014232144246,NA
"image_01630","OK",7620,0.312951340641243,0.113648776982606,NA
"image_01631","OK",7782,0.3573703266966,0.122110045886121,NA
"image_01632","OK",7231,0.369014808246629,0.126164945323005,NA
"image_01633","OK",7835,0.347212107561595,0.118032832470918,NA
"image_01634","OK",7763,0.365667078373279,0.126194669034402,NA
"image_01635","OK",7282,0.354938984657307,0.128710300184233,NA
"image_01636","OK",7686,0.348276596613144,0.116391961987692,NA
"image_01637","OK",7626,0.316255148794372,0.109403233760982,NA
"image_01638","OK",6414,0.410281125234628,0.14225794903548,NA
"image_01639","OK",7514,0.334009195906204,0.114100320997212,NA
"image_01640","OK",7272,0.344734436678962,0.118104186374662,NA
"image_01641","OK",7594,0.318833237798675,0.108348280277877,NA
"image_01642","OK",6796,0.335895394061097,0.128865955629715,NA
"image_01643","OK",7483,0.389224988405091,0.127117333879404,NA
"image_01644","OK",7573,0.35546782558263,0.119439523797134,NA
"image_01645","OK",7762,0.402064482066983,0.138688079244902,NA
"image_01646","OK",7605,0.302422554820745,0.106214077345363,NA
"image_01647","OK",7476,0.292625552093497,0.109539994235926,NA
"image_01648","OK",7708,0.386104454755436,0.107959869010722,NA
"image_01649","OK",9453,0.440483904257671,0.168710808202758,NA
"image_01650","OK",1975,0.574318977694915,0.218206631215941,NA
"image_01651","OK",8790,0.368851040298076,0.0945706372376285,NA
"image_01652","OK",7393,0.603757075722298,0.184466078270443,NA
"image_01653","OK",6205,0.406905187324225,0.13783254699859,NA
"image_01654","OK",6725,0.434433406822883,0.205919252379257,NA
"image_01655","OK",6590,0.38347276771103,0.068791272825961,NA
"image_01656","OK",7151,0.631193080780986,0.208587905252658,NA
"image_01657","OK",8117,0.387388166460376,0.150880973455074,NA
"image_01658","OK",11185,0.489861757198077,0.0937041306462368,NA
"image_01659","OK",5622,0.518115206254576,0.183446153182323,NA
"image_01660","OK",6731,0.261982593181167,0.108953341404205,NA
"image_01661","OK",6731,0.261982593181167,0.108953341404205,NA
"image_01662","OK",7090,0.253202016411565,0.0933010575051529,NA
"image_01663","OK",7090,0.253202016411565,0.0933010575051529,NA
"image_01664","OK",6829,0.416736868689001,0.165396186296997,NA
"image_01665","OK",7043,0.446884332443665,0.114842671741965,NA
"image_01666","OK",6453,0.440887682049947,0.169361682283451,NA
"image_01667","OK",8962,0.371515889172397,0.100049611531239,NA
"image_01668","OK",3426,0.520282442405471,0.204925433492924,NA
"image_01669","OK",9755,0.285781699116089,0.0855790983899996,NA
"image_01670","OK",5165,0.477009999667825,0.144592623601614,NA
"image_01671","OK",7276,0.498765067575969,0.129658784299047,NA
"image_01672","OK",6129,0.306033072065944,0.108561642827702,NA
"image_01673","OK",6731,0.261982593181167,0.108953341404205,NA
"image_01674","OK",6787,0.267708971303834,0.103808565610048,NA
"image_01675","OK",6816,0.265920799581603,0.100037491891566,NA
"image_01676","OK",6613,0.42849099371682,0.137252671853075,NA
"image_01677","OK",6609,0.429956921488523,0.142547099326432,NA
"image_01678","OK",6725,0.434433406822883,0.205919252379257,NA
"image_01679","OK",8396,0.393789190010788,0.124502461853915,NA
"image_01680","OK",11349,0.408445162328581,0.0842739907141946,NA
"image_01681","OK",9518,0.336368805548131,0.133696869925392,NA
"image_01682","OK",7831,0.399990967711987,0.154879301666293,NA
"image_01683","OK",8029,0.407498099969813,0.0547994168673828,NA
"image_01684","OK",6048,0.410088862476414,0.0847357899093902,NA
"image_01685","OK",7056,0.293512575657433,0.146158793144459,NA
"image_01686","OK",5950,0.449666807503102,0.195911564243652,NA
"image_01687","OK",6869,0.575074566960115,0.0842669464610018,NA
"image_01688","OK",9286,0.275035020748721,0.128987167954958,NA
"image_01689","OK",4837,0.522988364857973,0.197417413274724,NA
"image_01690","OK",5918,0.58182820150254,0.245259001281716,NA
"image_01691","OK",6212,0.443974736495934,0.110936804948388,NA
"image_01692","OK",9075,0.335532051168436,0.119429016593225,NA
"image_01693","OK",6910,0.187201544753891,0.064489019829535,NA
"image_01694","OK",6278,0.330061875798872,0.0993932557588825,NA
"image_01695","OK",6139,0.306122553550911,0.072456400069129,NA
"image_01696","OK",3211,0.382258590797103,0.166550752718967,NA
"image_01697","OK",5333,0.438720929507773,0.12732832749794,NA
"image_01698","OK",6772,0.491667455761115,0.15699256529477,NA
"image_01699","OK",5565,0.415516598560365,0.177135653103877,NA
"image_01700","OK",6361,0.441883685271635,0.0892560450809572,NA
"image_01701","OK",4847,0.405690595930321,0.0618289379512094,NA
"image_01702","OK",6520,0.67721490178773,0.0990047636966976,NA
"image_01703","OK",9604,0.598035012893072,0.221175791371293,NA
"image_01704","OK",2412,0.941229552498245,0.0992390094627476,NA
"image_01705","OK",7416,0.575085036095032,0.237163337268657,NA
"image_01706","OK",6450,0.601551982545077,0.237648513517692,NA
"image_01707","OK",3759,0.604219835629783,0.173540846522606,NA
"image_01708","OK",10936,0.474486909730061,0.138710366702511,NA
"image_01709","OK",6830,0.473265073379422,0.159652146102,NA
"image_01710","OK",7764,0.372756762955013,0.131698780713266,NA
"image_01711","OK",9054,0.389019134973147,0.0609747333199471,NA
"image_01712","OK",5460,0.316420585612049,0.0569015498930818,NA
"image_01713","OK",7935,0.369961859863323,0.123216207508167,NA
"image_01714","OK",6720,0.307960354389151,0.0840158016659377,NA
"image_01715","OK",5812,0.454224769330055,0.119321089873272,NA
"image_01716","OK",8969,0.466104093171862,0.115926021782878,NA
"image_01717","OK",4423,0.513963534584009,0.188114590430166,NA
"image_01718","OK",6443,0.355058453763649,0.0937224545581601,NA
"image_01719","OK",6883,0.348423725225575,0.0960658231806713,NA
"image_01720","OK",7392,0.353057480060774,0.0899702508228892,NA
"image_01721","OK",7191,0.611155476528874,0.146152489827149,NA
"image_01722","OK",7448,0.6428164148639,0.140645195476076,NA
"image_01723","OK",8433,0.386891764997864,0.175001714806057,NA
"image_01724","OK",9141,0.333879351433994,0.118462043969659,NA
"image_01725","OK",9089,0.380803750540256,0.130451294633639,NA
"image_01726","OK",9700,0.310605292960854,0.118106918232802,NA
"image_01727","OK",7448,0.6428164148639,0.140645195476076,NA
"image_01728","OK",8433,0.386891764997864,0.175001714806057,NA
"image_01729","OK",9141,0.333879351433994,0.118462043969659,NA
"image_01730","OK",2462,0.940329686567085,0.0999546035736999,NA
"image_01731","OK",9700,0.310605292960854,0.118106918232802,NA
"image_01732","OK",6702,0.446064062587999,0.166083777907689,NA
"image_01733","OK",6669,0.488995153970926,0.185094244313624,NA
"image_01734","OK",9408,0.370990957926953,0.135842811710058,NA
"image_01735","OK",7637,0.388872513140081,0.115109128670178,NA
"image_01736","OK",5663,0.264166033620262,0.0996532130666482,NA
"image_01737","OK",1591,0.639419963023953,0.158753306272424,NA
"image_01738","OK",5912,0.546305757977191,0.155214545946542,NA
"image_01739","OK",4557,0.581565251229125,0.183850371811487,NA
"image_01740","OK",9141,0.484484168682002,0.152219495518572,NA
"image_01741","OK",6273,0.317933738790699,0.142621160364967,NA
"image_01742","OK",7446,0.532247087629791,0.172719101829274,NA
"image_01743","OK",8508,0.337220255336925,0.14639550522042,NA
"image_01744","OK",8154,0.434645617930399,0.117706798474339,NA
"image_01745","OK",8283,0.720622900265674,0.174652007625106,NA
"image_01746","OK",8549,0.611976443036567,0.153066537234086,NA
"image_01747","OK",7626,0.329559075189618,0.0628062642650377,NA
"image_01748","OK",7565,0.446314952423158,0.125752539794959,NA
"image_01749","OK",8229,0.62452743038092,0.183013912565669,NA
"image_01750","OK",6243,0.447795751830285,0.0563003371480856,NA
"image_01751","OK",9751,0.453434892698246,0.155883239481765,NA
"image_01752","OK",8166,0.561905795979781,0.202015285262718,NA
"image_01753","OK",9397,0.264460429753603,0.0764346708287736,NA
"image_01754","OK",3485,0.234099389980167,0.066090597561527,NA
"image_01755","OK",3939,0.511806564483347,0.165493834507779,NA
"image_01756","OK",4425,0.540170313549369,0.192408980876695,NA
"image_01757","OK",4827,0.432274674448621,0.161630435055111,NA
"image_01758","OK",5951,0.416043661502171,0.174071387176597,NA
"image_01759","OK",6549,0.437413643766874,0.151642425841077,NA
"image_01760","OK",4980,0.4529676098504,0.194852678202385,NA
"image_01761","OK",2950,0.539438380658805,0.203451638782036,NA
"image_01762","OK",9096,0.633200298629504,0.110807676129663,NA
"image_01763","OK",6204,0.305910158019303,0.0727278308034229,NA
"image_01764","OK",8615,0.598642602379864,0.180007063989693,NA
"image_01765","OK",7570,0.496153205406985,0.188542718647316,NA
"image_01766","OK",7433,0.615509526803414,0.175409072255233,NA
"image_01767","OK",8428,0.710976008203972,0.200028124797386,NA
"image_01768","OK",8490,0.50580067569762,0.15339376187586,NA
"image_01769","OK",6180,0.690852045823765,0.154446752937942,NA
"image_01770","OK",7703,0.483697361688335,0.146736165771214,NA
"image_01771","OK",6907,0.5965347411977,0.174903513338102,NA
"image_01772","OK",6180,0.690852045823765,0.154446752937942,NA
"image_01773","OK",8490,0.50580067569762,0.15339376187586,NA
"image_01774","OK",9944,0.619864866009303,0.133211600571138,NA
"image_01775","OK",7703,0.483697361688335,0.146736165771214,NA
"image_01776","OK",5590,0.375205090799177,0.167117857535045,NA
"image_01777","OK",7383,0.493752982728481,0.188530012835118,NA
"image_01778","OK",5058,0.416581841243596,0.113296698054265,NA
"image_01779","OK",5802,0.694878163645079,0.155782667680406,NA
"image_01780","OK",7433,0.615509526803414,0.175409072255233,NA
"image_01781","OK",8428,0.710976008203972,0.200028124797386,NA
"image_01782","OK",7433,0.615509526803414,0.175409072255233,NA
"image_01783","OK",5233,0.505977399125975,0.167333578569452,NA
"image_01784","OK",5553,0.369194082178767,0.165977914337321,NA
"image_01785","OK",7369,0.475374215136018,0.218316141681969,NA
"image_01786","OK",8490,0.50580067569762,0.15339376187586,NA
"image_01787","OK",5058,0.416581841243596,0.113296698054265,NA
"image_01788","OK",8500,0.396929842277272,0.0960163079267332,NA
"image_01789","OK",7776,0.286229831243383,0.134639517969094,NA
"image_01790","OK",10451,0.374452322585017,0.0967206018523847,NA
"image_01791","OK",6448,0.345007268593548,0.132377935590115,NA
"image_01792","OK",7974,0.263866196346959,0.114155707881405,NA
"image_01793","OK",7974,0.263866196346959,0.114155707881405,NA
"image_01794","OK",5967,0.415949256154458,0.0904064061295955,NA
"image_01795","OK",8931,0.283697607941855,0.138224896085397,NA
"image_01796","OK",5483,0.438669504600952,0.127739319710209,NA
"image_01797","OK",1110,0.334085967861244,0.132143206113859,NA
"image_01798","OK",8833,0.284676094034937,0.140869203798372,NA
"image_01799","OK",7974,0.263866196346959,0.114155707881405,NA
"image_01800","OK",8828,0.377060816963849,0.154130895174927,NA
"image_01801","OK",4208,0.505462284723775,0.172690314365727,NA
"image_01802","OK",8004,0.411340925406174,0.0883526173835279,NA
"image_01803","OK",6160,0.411993124631333,0.128471701207811,NA
"image_01804","OK",6098,0.527914607205573,0.210154432980114,NA
"image_01805","OK",2379,0.501328520682916,0.175083579445744,NA
"image_01806","OK",8812,0.404218458217913,0.109195773203082,NA
"image_01807","OK",9320,0.525006128067341,0.223112484707123,NA
"image_01808","OK",6401,0.421219754931935,0.185784453862969,NA
"image_01809","OK",2950,0.539438380658805,0.203451638782036,NA
"image_01810","OK",7735,0.551487903770724,0.112129049083851,NA
"image_01811","OK",7197,0.37573727765588,0.168959700724018,NA
"image_01812","OK",9489,0.542268603245321,0.136452552076981,NA
"image_01813","OK",8141,0.519708672328646,0.105708782138395,NA
"image_01814","OK",8828,0.377060816963849,0.154130895174927,NA
"image_01815","OK",6462,0.607443809816016,0.151602675741502,NA
"image_01816","OK",9136,0.429153266640295,0.097683799129461,NA
"image_01817","OK",6144,0.467945240058151,0.162519685469396,NA
"image_01818","OK",9488,0.544157163944603,0.208886130878506,NA
"image_01819","OK",8056,0.466352400100173,0.140676353849796,NA
"image_01820","OK",8281,0.518962594283275,0.21020777613824,NA
"image_01821","OK",7581,0.420977408260092,0.138187837373628,NA
"image_01822","OK",7333,0.395050820035851,0.0686160115058787,NA
"image_01823","OK",9649,0.36646240156484,0.127643042622202,NA
"image_01824","OK",9833,0.333595968967858,0.106153047897107,NA
"image_01825","OK",6048,0.340057737944297,0.144458861316269,NA
"image_01826","OK",7280,0.305711500500328,0.127075954906684,NA
"image_01827","OK",7422,0.279175582925167,0.100603641407668,NA
"image_01828","OK",4212,0.499463855881284,0.159988862479972,NA
"image_01829","OK",6254,0.344851064849746,0.101714072326865,NA
"image_01830","OK",6450,0.601551982545077,0.237648513517692,NA
"image_01831","OK",8229,0.62452743038092,0.183013912565669,NA
"image_01832","OK",8931,0.283697607941855,0.138224896085397,NA
"image_01833","OK",6883,0.428066304383033,0.19495294773104,NA
"image_01834","OK",7269,0.5773825975856,0.11544294616348,NA
"image_01835","OK",6637,0.432965439122221,0.145311114842393,NA
"image_01836","OK",5159,0.640300729335472,0.18786599507668,NA
"image_01837","OK",6637,0.432965439122221,0.145311114842393,NA
"image_01838","OK",7478,0.400028219009421,0.13239078289158,NA
"image_01839","OK",9833,0.333595968967858,0.106153047897107,NA
"image_01840","OK",9893,0.455430215650444,0.131322848351744,NA
"image_01841","OK",7056,0.363586993126515,0.133413585132354,NA
"image_01842","OK",8024,0.616213208659174,0.172973851894404,NA
"image_01843","OK",3244,0.571865263386658,0.162032341498562,NA
"image_01844","OK",1694,0.351542627155459,0.146504664121779,NA
"image_01845","OK",7131,0.253054653399755,0.0934332111696023,NA
"image_01846","OK",4469,0.506492438852831,0.18691367321913,NA
"image_01847","OK",6801,0.259490515611379,0.103325159386009,NA
"image_01848","OK",5376,0.202633591125659,0.0855519086360452,NA
"image_01849","OK",8068,0.260446722892893,0.109269639844839,NA
"image_01850","OK",1694,0.351542627155459,0.146504664121779,NA
"image_01851","OK",6306,0.503605833429773,0.208932017020356,NA
"image_01852","OK",6207,0.305281697684851,0.0723831031058054,NA
"image_01853","OK",5657,0.561090795775482,0.154610942910214,NA
"image_01854","OK",8382,0.316386965562293,0.0521062759367733,NA
"image_01855","OK",7302,0.31787493907531,0.0683923015189922,NA
"image_01856","OK",5949,0.389875748077826,0.0633217632683125,NA
"image_01857","OK",7544,0.275205626277635,0.0553299910570922,NA
"image_01858","OK",9017,0.294791983132572,0.117821149645163,NA
"image_01859","OK",4646,0.245451678270049,0.117279343034733,NA
"image_01860","OK",7048,0.271233414904264,0.11632030826709,NA
"image_01861","OK",8324,0.314635968255264,0.0724102892472214,NA
"image_01862","OK",7647,0.340889980128253,0.103031666950045,NA
"image_01863","OK",5506,0.438495027761604,0.128315796700751,NA
"image_01864","OK",4629,0.478254957888542,0.210410859526267,NA
"image_01865","OK",10590,0.616121804010765,0.153624659385462,NA
"image_01866","OK",10967,0.581993718524669,0.165394050773485,NA
"image_01867","OK",9805,0.466664090595054,0.11390920843985,NA
"image_01868","OK",6901,0.390215895421167,0.166871287282997,NA
"image_01869","OK",3244,0.571865263386658,0.162032341498562,NA
"image_01870","OK",11103,0.459534044066323,0.0887219037602172,NA
"image_01871","OK",8709,0.633108005804228,0.110671095142996,NA
"image_01872","OK",8833,0.284676094034937,0.140869203798372,NA
"image_01873","OK",10451,0.374452322585017,0.0967206018523847,NA
"image_01874","OK",7416,0.575085036095032,0.237163337268657,NA
"image_01875","OK",8928,0.389914771089467,0.0776069210856796,NA
"image_01876","OK",7294,0.551995999935483,0.102339524487624,NA
"image_01877","OK",3572,0.402952192362764,0.154346389898061,NA
"image_01878","OK",6053,0.411644633833936,0.0838253812097728,NA
"image_01879","OK",7131,0.253054653399755,0.0934332111696023,NA
"image_01880","OK",4881,0.74184375377395,0.198872328818008,NA
"image_01881","OK",6731,0.261982593181167,0.108953341404205,NA
"image_01882","OK",8281,0.383690478317806,0.12622261791425,NA
"image_01883","OK",9268,0.587463769463431,0.178625617098471,NA
"image_01884","OK",8592,0.451107106128884,0.154567930059617,NA
"image_01885","OK",7056,0.363586993126515,0.133413585132354,NA
"image_01886","OK",6632,0.37708986964869,0.123799690087302,NA
"image_01887","OK",6098,0.527914607205573,0.210154432980114,NA
"image_01888","OK",5158,0.48453458933011,0.124959128807786,NA
"image_01889","OK",8592,0.451107106128884,0.154567930059617,NA
"image_01890","OK",8545,0.423135622003725,0.160167051303072,NA
"image_01891","OK",9366,0.381936636422804,0.102614667155975,NA
"image_01892","OK",8828,0.377060816963849,0.154130895174927,NA
"image_01893","OK",7279,0.497301338496904,0.130686639892475,NA
"image_01894","OK",7383,0.221817918699917,0.123737400871207,NA
"image_01895","OK",6075,0.48276580050624,0.128754709823899,NA
"image_01896","OK",9634,0.547784877616028,0.227419667172554,NA
"image_01897","OK",7364,0.622114295356945,0.182496521569371,NA
"image_01898","OK",9020,0.688906763681385,0.166399481336167,NA
"image_01899","OK",1432,0.673523897356344,0.19661205778474,NA
"image_01900","OK",10514,0.455490346137675,0.0874327650034482,NA
"image_01901","OK",8937,0.247212120327842,0.0886076620581795,NA
"image_01902","OK",5202,0.434914149723711,0.122857066889211,NA
"image_01903","OK",5366,0.322370711737089,0.0490278707799908,NA
"image_01904","OK",3328,0.540521952397503,0.185536248824087,NA
"image_01905","OK",1482,0.680060640885065,0.185955234763257,NA
"image_01906","OK",6468,0.490836486109595,0.169670262560098,NA
"image_01907","OK",7369,0.475374215136018,0.218316141681969,NA
"image_01908","OK",1942,0.647074755700628,0.125200590731194,NA
"image_01909","OK",6759,0.406874362687078,0.150092069816913,NA
"image_01910","OK",6978,0.238546454801081,0.099234073924145,NA
"image_01911","OK",7420,0.355547936155594,0.128510538315119,NA
"image_01912","OK",9180,0.341758423242663,0.12372259210469,NA
"image_01913","OK",8352,0.36048025836648,0.104493367506957,NA
"image_01914","OK",3026,0.618817913130119,0.199897158911089,NA
"image_01915","OK",7400,0.447005479037351,0.159425401805787,NA
"image_01916","OK",5736,0.432931154005788,0.126024901307665,NA
"image_01917","OK",5158,0.48453458933011,0.124959128807786,NA
"image_01918","OK",7416,0.575085036095032,0.237163337268657,NA
"image_01919","OK",4163,0.530411451976062,0.164563422034751,NA
"image_01920","OK",3026,0.618817913130119,0.199897158911089,NA
"image_01921","OK",7161,0.314376084106816,0.0832765529468679,NA
"image_01922","OK",7199,0.35745013161134,0.176430088494662,NA
"image_01923","OK",6497,0.341302209739051,0.103469557864988,NA
"image_01924","OK",5002,0.433821379536421,0.175425893797743,NA
"image_01925","OK",7745,0.389035142862271,0.088751581532222,NA
"image_01926","OK",6801,0.259490515611379,0.103325159386009,NA
"image_01927","OK",5567,0.450980690800618,0.170593958466493,NA
"image_01928","OK",5644,0.39778810933851,0.115930737060498,NA
"image_01929","OK",7056,0.363586993126515,0.133413585132354,NA
"image_01930","OK",4600,0.385196028271193,0.141194331210474,NA
"image_01931","OK",7037,0.546888720261357,0.117264378873869,NA
"image_01932","OK",8833,0.284676094034937,0.140869203798372,NA
"image_01933","OK",7512,0.487749342932436,0.0974268267152564,NA
"image_01934","OK",9076,0.438766444971055,0.155738858183644,NA
"image_01935","OK",7101,0.533271649620298,0.11131585454722,NA
"image_01936","OK",4689,0.389341037297803,0.145649304397818,NA
"image_01937","OK",6936,0.602489554136065,0.127640119382685,NA
"image_01938","OK",4632,0.56484563454752,0.121412044643931,NA
"image_01939","OK",6219,0.60027315944345,0.151391747295675,NA
"image_01940","OK",9169,0.387375715334292,0.064108371867243,NA
"image_01941","OK",6450,0.601551982545077,0.237648513517692,NA
"image_01942","OK",6832,0.303644770536288,0.0633467053579494,NA
"image_01943","OK",6800,0.588957240754758,0.147080405818433,NA
"image_01944","OK",5967,0.415949256154458,0.0904064061295955,NA
"image_01945","OK",5562,0.651387423074298,0.175555654969042,NA
"image_01946","OK",6506,0.496088784213931,0.193877646141002,NA
"image_01947","OK",6671,0.623138439197943,0.148483539868679,NA
"image_01948","OK",6731,0.261982593181167,0.108953341404205,NA
"image_01949","OK",6174,0.615835605463043,0.153616253758537,NA
"image_01950","OK",8689,0.477481113631391,0.138386536846096,NA
"image_01951","OK",5066,0.648745261045317,0.173127660408316,NA
"image_01952","OK",6636,0.573143058626899,0.24887012302212,NA
"image_01953","OK",6703,0.39702876903596,0.13931107658952,NA
"image_01954","OK",6137,0.452548145649507,0.161559305849832,NA
"image_01955","OK",6627,0.654718649669072,0.162400940886441,NA
"image_01956","OK",7643,0.418965803863715,0.150834402495966,NA
"image_01957","OK",7442,0.628242424981695,0.185143167033194,NA
"image_01958","OK",8033,0.315660576823365,0.148525204534744,NA
"image_01959","OK",985,0.82552289954985,0.148861938359665,NA
"image_01960","OK",8538,0.653400894863154,0.151410465503876,NA
"image_01961","OK",10575,0.525268716995238,0.115077909653291,NA
"image_01962","OK",11402,0.525166041420268,0.124112988831417,NA
"image_01963","OK",2473,0.942120320726097,0.0962203552553225,NA
"image_01964","OK",8689,0.489109374476337,0.142549060614074,NA
"image_01965","OK",10410,0.559456565046299,0.148140445129269,NA
"image_01966","OK",5164,0.485966401802585,0.127874078963503,NA
"image_01967","OK",2376,0.718394260176056,0.192812414424501,NA
"image_01968","OK",3738,0.691463436161567,0.15458513990734,NA
"image_01969","OK",3171,0.419888767217876,0.130181484743455,NA
"image_01970","OK",3237,0.579302644551978,0.211784636244008,NA
"image_01971","OK",7590,0.651574012480216,0.150096711082913,NA
"image_01972","OK",7658,0.649885733651036,0.2070676950858,NA
"image_01973","OK",9355,0.52515146585208,0.22330615303114,NA
"image_01974","OK",6450,0.601551982545077,0.237648513517692,NA
"image_01975","OK",7935,0.369961859863323,0.123216207508167,NA
"image_01976","OK",2486,0.941643607079547,0.0961727746176514,NA
"image_01977","OK",6288,0.305944095233395,0.0723663021676939,NA
"image_01978","OK",7577,0.528098606982407,0.127663956623446,NA
"image_01979","OK",5881,0.691202337540238,0.117935635992941,NA
"image_01980","OK",6601,0.677416540349197,0.0989094445962559,NA
"image_01981","OK",6361,0.441883685271635,0.0892560450809572,NA
"image_01982","OK",7416,0.575085036095032,0.237163337268657,NA
"image_01983","OK",2792,0.331064277416173,0.113462481929669,NA
"image_01984","OK",5460,0.316420585612049,0.0569015498930818,NA
"image_01985","OK",6443,0.355058453763649,0.0937224545581601,NA
"image_01986","OK",7935,0.369961859863323,0.123216207508167,NA
"image_01987","OK",9113,0.388642326878624,0.0611534724263822,NA
"image_01988","OK",6883,0.348423725225575,0.0960658231806713,NA
"image_01989","OK",6186,0.34596414997525,0.100721420891238,NA
"image_01990","OK",6296,0.30312610932921,0.0736804629176981,NA
"image_01991","OK",5506,0.438495027761604,0.128315796700751,NA
"image_01992","OK",6601,0.677413352987317,0.0987616585966377,NA
"image_01993","OK",9127,0.387304463514166,0.0641046643707178,NA
"image_01994","OK",8833,0.284676094034937,0.140869203798372,NA
"image_01995","OK",6273,0.317933738790699,0.142621160364967,NA
"image_01996","OK",5565,0.415516598560365,0.177135653103877,NA
"image_01997","OK",6361,0.441883685271635,0.0892560450809572,NA
"image_01998","OK",5967,0.565047577020323,0.212328991620802,NA
"image_01999","OK",2621,0.898206158078007,0.151612252569906,NA
"image_02000","OK",7416,0.575085036095032,0.237163337268657,NA
"image_02001","OK",3214,0.381979208922176,0.166859136562231,NA
"image_02002","OK",4847,0.405690595930321,0.0618289379512094,NA
"image_02003","OK",9116,0.41054632062188,0.0941692126109414,NA
"image_02004","OK",9566,0.681512200783937,0.155283371580075,NA
"image_02005","OK",6588,0.391315570608177,0.0621485388658828,NA
"image_02006","OK",2784,0.943322918977667,0.111357560630919,NA
"image_02007","OK",9937,0.560764815889121,0.205554494834176,NA
"image_02008","OK",6011,0.298610462747422,0.127077472358539,NA
"image_02009","OK",951,0.911472614006992,0.127241508847365,NA
"image_02010","OK",6121,0.352796066042079,0.0638503830399805,NA
"image_02011","OK",4536,0.479474899799088,0.145584188005213,NA
"image_02012","OK",7577,0.528098606982407,0.127663956623446,NA
"image_02013","OK",7397,0.35224838017992,0.0897620841826389,NA
"image_02014","OK",5821,0.454464664760746,0.119804869779429,NA
"image_02015","OK",7703,0.483697361688335,0.146736165771214,NA
"image_02016","OK",8428,0.710976008203972,0.200028124797386,NA
"image_02017","OK",5552,0.369483069147021,0.166415408037484,NA
"image_02018","OK",7703,0.483697361688335,0.146736165771214,NA
"image_02019","OK",8428,0.710976008203972,0.200028124797386,NA
"image_02020","OK",5233,0.505977399125975,0.167333578569452,NA
"image_02021","OK",7460,0.61120570406342,0.174795523543359,NA
"image_02022","OK",7866,0.436236860518386,0.135718292232511,NA
"image_02023","OK",6361,0.441883685271635,0.0892560450809572,NA
"image_02024","OK",5842,0.685352201486311,0.154748901092163,NA
"image_02025","OK",3318,0.559835121318809,0.156958618361799,NA
"image_02026","OK",5866,0.551540150188488,0.156122838242769,NA
"image_02027","OK",7358,0.389702187499167,0.121727403343767,NA
"image_02028","OK",9008,0.34396069904349,0.0999755603386232,NA
"image_02029","OK",6161,0.505196402640637,0.19557034992237,NA
"image_02030","OK",7186,0.603949475133429,0.13376735598943,NA
"image_02031","OK",7036,0.49887301515351,0.131265729038165,NA
"image_02032","OK",6422,0.433751070807123,0.153141797539775,NA
"image_02033","OK",8986,0.553385571490007,0.172079224630799,NA
"image_02034","OK",5946,0.473237308648548,0.163544592779625,NA
"image_02035","OK",6336,0.325283609255396,0.132698697158956,NA
"image_02036","OK",8246,0.487901847273953,0.177014623154084,NA
"image_02037","OK",8530,0.646521933725521,0.132455241669238,NA
"image_02038","OK",7101,0.46077492369108,0.0966674919767739,NA
"image_02039","OK",1081,0.750088166246928,0.142390490899343,NA
"image_02040","OK",8947,0.440150060443367,0.116656579501502,NA
"image_02041","OK",5996,0.507367334165128,0.16610128312514,NA
"image_02042","OK",8610,0.288768338985747,0.120488054799989,NA
"image_02043","OK",8586,0.43580218363853,0.116592246957646,NA
"image_02044","OK",6379,0.372055672872692,0.135124788923427,NA
"image_02045","OK",7111,0.335850146555599,0.121217482383984,NA
"image_02046","OK",8793,0.351230702675702,0.11884832083805,NA
"image_02047","OK",7897,0.343419441982187,0.110486661129524,NA
"image_02048","OK",8840,0.346982854227664,0.10768172749908,NA
"image_02049","OK",7905,0.384299338963922,0.127486029657854,NA
"image_02050","OK",7942,0.38264834264101,0.128346359471634,NA
"image_02051","OK",8007,0.331989900993493,0.111566996336136,NA
"image_02052","OK",8231,0.373618267620497,0.124566770895882,NA
"image_02053","OK",7918,0.343075222005953,0.108012696390902,NA
"image_02054","OK",8319,0.346234110906053,0.113855194189234,NA
"image_02055","OK",8624,0.370004138018844,0.120133983337291,NA
"image_02056","OK",7519,0.304740539652488,0.111237168745309,NA
"image_02057","OK",8832,0.367271863455527,0.119973684931722,NA
"image_02058","OK",9030,0.386487090960415,0.125625797365809,NA
"image_02059","OK",9129,0.3644048593257,0.117689276759621,NA
"image_02060","OK",9274,0.345152799096779,0.110335457864829,NA
"image_02061","OK",7961,0.295184366926019,0.0999866401136604,NA
"image_02062","OK",7895,0.34124961194104,0.119892779272549,NA
"image_02063","OK",7456,0.327608111377598,0.115243385701432,NA
"image_02064","OK",8467,0.32795246597517,0.111119613635269,NA
"image_02065","OK",10015,0.413157812301156,0.134086658963561,NA
"image_02066","OK",9642,0.405078679470129,0.130221170472998,NA
"image_02067","OK",7672,0.296056196201108,0.106217928233025,NA
"image_02068","OK",9783,0.383433847831272,0.126281284120779,NA
"image_02069","OK",9891,0.335466684904677,0.111925688895494,NA
"image_02070","OK",9469,0.35065632124642,0.115625052410224,NA
"image_02071","OK",9734,0.357397257238626,0.118616994971322,NA
"image_02072","OK",4094,0.510670579102208,0.124724234075693,NA
"image_02073","OK",3808,0.631783207308659,0.125706665611025,NA
"image_02074","OK",3879,0.621632399901122,0.14662851445126,NA
