"image_id","split","class","mean_intensity","variance","skewness","kurtosis","energy","entropy","contrast","correlation","glcm_energy","homogeneity","dissimilarity","tumor_area","aspect_ratio","perimeter","extraction_error"
"image_02035","train","no_tumor",6.22152441798308e-16,1,2.04578232625649,4.71920006771255,6335,4.78970966557751,19.7278715463505,0.667258460810576,0.0143388142675415,0.434732983885399,2.56120631032757,6336,1.0990990990991,2127,NA
"image_02036","train","no_tumor",-1.52207995311513e-16,1,1.51355897211023,1.62716442325196,8245.00000000001,5.73901411112643,31.1812691610398,0.752561701204729,0.00680135823355861,0.365886957253107,3.27685210779775,8246,1.11504424778761,2320,NA
"image_02037","train","no_tumor",2.54596396069082e-16,1,0.663006197635595,-0.66402519483612,8529.00000000002,5.97697611364898,33.70465758309,0.77656532017735,0.00335579800977218,0.2884925076166,3.87358257771143,8530,1,2312,NA
"image_02038","train","no_tumor",-2.21575562667057e-16,0.999999999999998,0.873420774323791,1.65106524343272,7099.99999999999,5.14773453191474,20.32478422314,0.584691026337161,0.0108566809805864,0.382748306289887,2.7946023022517,7101,0.817460317460317,1661,NA
"image_02039","train","no_tumor",9.2843812605101e-17,1,-0.0279912096773349,-1.34046803681774,1080,6.02102029060282,93.3445995881858,0.44417853191496,0.00162567347164525,0.15664607059028,7.17322950902965,1081,1.07563025210084,682,NA
"image_02040","train","no_tumor",2.75579641071104e-16,0.999999999999998,1.32428895023074,3.41003758818596,8945.99999999999,5.16343790924843,11.5807177140194,0.75931902692534,0.011211309621374,0.475418092428103,2.00553713950517,8947,1.00826446280992,1638,NA
"image_02041","train","no_tumor",8.89233835183842e-17,0.999999999999999,1.09961339568707,0.402016588358909,5994.99999999999,5.94218775177729,35.6894241476603,0.709909689015051,0.00432425322818147,0.282837396259809,4.11370354543182,5996,1.05882352941176,1560,NA
"image_02042","train","no_tumor",-7.1281218119952e-17,1,2.24843913991042,5.94422734351658,8609.00000000003,4.7240669256096,14.3760987568706,0.642667913746357,0.0203654407182878,0.475289668983634,2.06974405846823,8610,0.968,2728,NA
"image_02043","train","no_tumor",2.4376804635725e-16,1,1.26163986499379,3.21604381484948,8585.00000000001,5.17323334382212,11.5055757704469,0.757276206290464,0.0114153573769297,0.479761249943321,2.00029896356339,8586,1.02542372881356,1549,NA
"image_02044","train","pituitary_tumor",4.97799011605718e-16,1,1.65371003465288,2.25334792861105,6378.00000000001,4.75167748050085,24.3130060363998,0.644867952035009,0.0215087298089946,0.454590753853561,2.8017101473506,6379,1.10416666666667,1512,NA
"image_02045","train","pituitary_tumor",-2.07805772152452e-16,1.00000000000002,1.71313445261072,2.57996911823982,7110.00000000011,4.67745917506722,16.6635750684582,0.674790184686338,0.0350599622657322,0.487553684684698,2.29270874112563,7111,1.13725490196078,1658,NA
"image_02046","train","pituitary_tumor",1.15656123115733e-16,1.00000000000003,1.62785013527789,2.50265952656246,8792.00000000025,4.85042562448007,16.0828353781142,0.664973587747882,0.0230747558211595,0.501150176733312,2.20004095077749,8793,1.23958333333333,1964,NA
"image_02047","train","pituitary_tumor",-2.26290360951836e-16,1.00000000000001,1.53310692497511,2.13990048686493,7896.00000000009,4.8477648952689,20.8269453095636,0.659119332723897,0.0157837889338504,0.421762494662397,2.72337428551607,7897,1.15384615384615,2358,NA
"image_02048","train","pituitary_tumor",-9.79382487628042e-16,0.99999999999999,1.57205222919117,2.63007201265784,8838.99999999991,4.93701789769331,16.7565800107807,0.644519304579174,0.0174096408191257,0.441863197278987,2.44429116985211,8840,1.15384615384615,2196,NA
"image_02049","train","pituitary_tumor",-3.33305665027251e-16,1.00000000000001,1.09466165285729,0.570935639761383,7904.00000000011,5.03745533943649,19.7856818206856,0.708850621945707,0.00879898801504328,0.403565112753825,2.76243419037526,7905,1.21052631578947,1898,NA
"image_02050","train","pituitary_tumor",8.49931502105383e-18,0.999999999999999,1.09901668637954,0.555099786447119,7940.99999999999,5.01818421433303,19.5832470592569,0.724449018260331,0.00892741281300252,0.412083073700398,2.72815820502399,7942,1.20833333333333,1972,NA
"image_02051","train","pituitary_tumor",4.45364850143125e-17,0.99999999999999,1.13361399403588,0.669181243493406,8005.99999999992,5.00399606157146,15.9280030353586,0.722236687175811,0.0119424197474765,0.44326979863019,2.44836404064493,8007,1.21875,2002,NA
"image_02052","train","pituitary_tumor",-3.14196757813369e-16,0.999999999999997,1.19765731920892,0.921455621415228,8229.99999999998,5.00888341709992,20.3788746641217,0.710160192753868,0.00942622156367559,0.410703319024719,2.76788846515548,8231,1.22916666666667,2053,NA
"image_02053","train","pituitary_tumor",8.8683235490644e-16,1.00000000000001,1.45460480444787,2.40205387169608,7917.00000000006,4.99818439308236,13.9810858080964,0.705768997667478,0.0200879120780209,0.498920823555503,2.11787033264561,7918,1.15463917525773,1637,NA
"image_02054","train","pituitary_tumor",-7.45647082964981e-16,1.00000000000001,1.42618024223018,2.12304568718178,8318.00000000004,4.97125978665435,13.5619075164763,0.718248966726935,0.0199425823321913,0.502575412225024,2.10095017869783,8319,1.15151515151515,1775,NA
"image_02055","train","pituitary_tumor",-4.6901258387226e-16,1,1.42715045747845,2.12619457435488,8623.00000000002,4.9714299311488,14.4363701661721,0.714362179839896,0.0179334089014002,0.480849688800233,2.21984817944453,8624,1.13861386138614,1771,NA
"image_02056","train","pituitary_tumor",-7.64841633894913e-16,0.999999999999998,1.88792926995977,3.3691481257558,7517.99999999998,4.64168469711231,19.4921058815727,0.668558519455163,0.0307023284597589,0.478790496611125,2.42902755186904,7519,1.15841584158416,1677,NA
"image_02057","train","pituitary_tumor",4.45999919765631e-17,1.00000000000001,1.55301317235959,2.79546290709708,8831.00000000008,4.97409489290414,15.5826563547667,0.709329279702546,0.0187366976508944,0.492003823469382,2.23196365142958,8832,1.13725490196078,1660,NA
"image_02058","train","pituitary_tumor",-1.58554109917675e-16,1.00000000000001,1.56037496319089,2.70598271925343,9029.00000000007,4.95468826517022,15.3991985911427,0.727264285420263,0.0186316858890111,0.495885936029959,2.1936945188999,9030,1.13592233009709,1575,NA
"image_02059","train","pituitary_tumor",4.71793099105141e-16,0.999999999999996,1.6595672501709,3.20746623636695,9127.99999999997,4.9202052699847,13.6884041415596,0.719887477013135,0.0232141776200036,0.518842182145702,2.02842908628203,9129,1.13333333333333,1573,NA
"image_02060","train","pituitary_tumor",-6.38479995636814e-16,1.00000000000001,1.72079085575951,3.54227502909646,9273.00000000007,4.90942195837873,13.1734622306997,0.713735410134262,0.0251394786459221,0.518736345225524,1.99437225108994,9274,1.14285714285714,1654,NA
"image_02061","train","pituitary_tumor",1.04438502815166e-15,0.999999999999997,1.55731067601934,2.20630535604995,7959.99999999998,4.85579115734258,17.3525235902097,0.688737111681481,0.01733012343495,0.448864598054831,2.47829175470311,7961,1.10185185185185,2170,NA
"image_02062","train","pituitary_tumor",-3.20312350283874e-16,0.999999999999952,2.03899091715016,4.215346025928,7893.99999999962,4.66487724448923,13.4791798504933,0.76486725195895,0.0192740258369457,0.463384332824336,2.14667488642963,7895,0.9140625,2902,NA
"image_02063","train","pituitary_tumor",-2.84375527418069e-16,0.99999999999998,1.95158559561675,3.78612927712854,7454.99999999987,4.69619103389295,14.2635760354475,0.775504869176487,0.0155153374540492,0.435682836221182,2.26583829454253,7456,0.9140625,3025,NA
"image_02064","train","pituitary_tumor",1.50259710976609e-15,1.00000000000002,2.2239876043439,5.35517811674553,8466.00000000014,4.67285699014733,11.7168719352695,0.781760515743612,0.0256701216729115,0.50648855448865,1.90631310744288,8467,0.9375,2642,NA
"image_02065","train","pituitary_tumor",1.46893092907669e-15,0.999999999999985,1.42435860701905,1.79378530160785,10013.9999999999,4.92591629349223,16.7412080365767,0.760009787916848,0.0161916016106644,0.488331730051348,2.30287511111877,10015,0.959677419354839,1942,NA
"image_02066","train","pituitary_tumor",-5.48801595101475e-16,0.999999999999986,1.36182334522842,1.53679657122244,9640.99999999986,4.96111405808917,18.4842601159134,0.754682954480258,0.0128498406980016,0.452818693496843,2.51053857875696,9642,0.967741935483871,2238,NA
"image_02067","train","pituitary_tumor",-3.04638425480924e-16,0.999999999999988,2.0773917984154,4.35161758028604,7670.99999999991,4.57844740309934,16.1658606679719,0.6563234142979,0.0400757929426758,0.513210316826838,2.15365824945156,7672,1.18181818181818,1616,NA
"image_02068","train","pituitary_tumor",1.49391555720797e-16,0.999999999999984,1.37215424467045,1.54445907498718,9781.99999999985,4.9633556531215,17.7684822213767,0.755524665045013,0.0107962507709674,0.429101409494015,2.52511205586434,9783,0.967741935483871,2105,NA
"image_02069","train","pituitary_tumor",7.56761058742575e-16,1.00000000000001,1.48388954378034,1.89008724913793,9890.00000000015,4.8930995568081,14.2055299091513,0.760795627749639,0.0185463272325201,0.495919553145463,2.1511720826444,9891,0.967741935483871,2108,NA
"image_02070","train","pituitary_tumor",-1.96390702951435e-16,0.999999999999983,1.4942165127445,1.94281484126482,9467.99999999984,4.86437659249518,13.4313760307877,0.773795399725156,0.0242168465536887,0.524940457728183,2.0180553839249,9469,0.959677419354839,2173,NA
"image_02071","train","pituitary_tumor",-1.44459017266205e-15,1,1.55995108489009,2.37639361327507,9733.00000000001,4.85305819171718,11.4144695842356,0.775612512444636,0.0324741728093398,0.55666323776021,1.80921803849771,9734,0.975409836065574,2051,NA
"image_02072","train","pituitary_tumor",-1.05598643329027e-16,0.999999999999999,0.649009443418852,-0.199427152300604,4093,5.1580043765634,32.5668722428074,0.5360655626251,0.00370300216453919,0.251604906195789,4.08618855728294,4094,1.05785123966942,1561,NA
"image_02073","train","pituitary_tumor",8.57449032411393e-16,0.999999999999999,0.303828282732641,-0.977855432338267,3807,6.11983016179969,46.4544415725813,0.60061027463976,0.00205189767165836,0.211110272278618,5.03642309473689,3808,0.991869918699187,1608,NA
"image_02074","train","pituitary_tumor",1.41618549261286e-16,0.999999999999998,0.542957545714621,-0.461523008734816,3877.99999999999,6.16526920745331,68.0373426877057,0.410914789332483,0.00187596580155728,0.184086250518859,6.01050822398864,3879,1.05785123966942,1822,NA
"image_02075","train","pituitary_tumor",6.26638453968866e-16,0.999999999999998,1.74619392284359,2.9078864955934,9741.99999999998,4.82186900343433,8.86647026475175,0.804051376067784,0.0200781089026826,0.498104883918592,1.8099890288628,9743,1,2674,NA
"image_02076","train","pituitary_tumor",3.4548406066829e-16,0.999999999999995,1.64600550618921,2.27343317498137,7884.99999999996,4.70153969756113,15.597662944746,0.767638217591048,0.0171689626292979,0.423940775393326,2.4093290278772,7886,0.984,3069,NA
"image_02077","train","pituitary_tumor",1.89189706885584e-16,1.00000000000001,2.88971579498479,8.84597897304109,9165.00000000005,4.34745442630487,15.9034653873706,0.698208370545605,0.0325769950710413,0.501469532317821,2.02160711258683,9166,0.984251968503937,2820,NA
"image_02078","train","pituitary_tumor",-5.05479986563436e-17,1.00000000000002,1.51004532665764,1.63737513033917,8600.00000000019,4.71840457128385,20.5805927724206,0.751496291689012,0.0214582282833854,0.476900269633046,2.54258072474008,8601,1.0625,1789,NA
"image_02079","train","pituitary_tumor",9.40195755188003e-17,1,0.966655398073362,0.173497605352365,7260.00000000002,5.05316860615521,20.8079038992209,0.690760695092609,0.00792207077516892,0.374482932210176,2.93774251831305,7261,1.03738317757009,2078,NA
"image_02080","train","pituitary_tumor",3.04770368529035e-16,1,-0.377911822434978,-1.41595765381407,2667.00000000001,5.28344023471847,101.761772720017,0.544742343329624,0.0474439983468562,0.323227676018125,6.71626066080031,2668,1.05555555555556,1133,NA
"image_02081","train","pituitary_tumor",3.14298560693297e-16,1,1.02625078322744,0.194457550355544,2726,5.839419601109,44.8591795684002,0.660391804721751,0.00469532448107183,0.259134173759189,4.56198681298976,2727,0.9453125,1309,NA
"image_02082","train","pituitary_tumor",-1.8348255519676e-16,0.999999999999999,-0.0343869928594774,-1.24849468768375,3903,6.10114090978664,57.862324153768,0.609548272066987,0.00196276435137355,0.219224691554406,5.29612914717006,3904,0.984251968503937,1533,NA
"image_02083","train","pituitary_tumor",9.64342041064752e-17,0.999999999999997,0.957541245126581,0.151387286844519,7266.99999999998,5.05759141744791,20.8314921043533,0.69596375195504,0.00776406241387081,0.370653014881653,2.95787140842019,7268,1.03738317757009,2087,NA
"image_02084","train","pituitary_tumor",-3.01857168727242e-17,0.999999999999999,1.17174431572619,1.27150221251604,1815,4.91152766147496,44.1840366657967,0.549755168528341,0.00409754999857,0.265612330741844,4.51635721798775,1816,0.953125,1281,NA
"image_02085","train","pituitary_tumor",-9.81084112137377e-16,1,0.85908324639862,0.0903232886582264,955.000000000001,5.09176923455441,37.536259131905,0.61466444913655,0.00377000804492368,0.272516475895164,4.16663615398041,956,0.983739837398374,513,NA
"image_02086","train","pituitary_tumor",-3.32887905783676e-16,0.999999999999998,1.0954841849574,1.21374889645773,8061.99999999998,5.11717083181997,18.1109058660636,0.786928626137331,0.004645124957555,0.309799708778886,2.9860489074339,8063,1.01652892561983,2114,NA
"image_02087","train","pituitary_tumor",-3.52902317779007e-16,0.999999999999994,1.86479554415372,3.65559602619771,5153.99999999997,4.78133627375377,17.505641246234,0.662914572485304,0.0224573488757091,0.483772924509957,2.33902398215936,5155,1.14285714285714,1380,NA
"image_02088","train","pituitary_tumor",2.25319947270105e-16,0.999999999999997,2.26402976351452,5.4475011332159,7523.99999999998,4.36378070220293,17.9162233068888,0.642628574188935,0.0328200136146005,0.469184152954943,2.32641134894843,7525,1.28,2311,NA
"image_02089","train","pituitary_tumor",5.81794458027714e-16,0.99999999999999,1.50284639051273,1.563424312708,8149.99999999992,4.68173200983333,18.170380471466,0.755690567695283,0.0255313144997572,0.493658705579359,2.40295956880061,8151,1.05357142857143,1988,NA
"image_02090","train","pituitary_tumor",8.01695230975375e-16,1.00000000000001,2.20327828442579,4.78482361872947,7912.00000000005,4.62316483986931,13.9193170953666,0.798307332057058,0.0189630141633144,0.467207540844973,2.10847194628678,7913,1.01639344262295,2321,NA
"image_02091","train","pituitary_tumor",5.59928475775406e-16,1.00000000000001,2.09325623250675,5.14060582792288,9564.00000000009,4.76761405671218,11.9142115853422,0.739443164444942,0.0321733745235536,0.571233399425802,1.74104899588313,9565,0.983471074380165,1946,NA
"image_02092","train","pituitary_tumor",1.06425105673178e-16,1.00000000000002,2.25348674801553,5.95988461174241,9659.00000000015,4.72934794633228,9.9077718145717,0.749977451066467,0.033964577400837,0.5701575378116,1.63088397245895,9660,0.983471074380165,2070,NA
"image_02093","train","pituitary_tumor",1.50504505261667e-15,0.999999999999977,2.25877084387335,6.00555221541504,10053.9999999998,4.76836867101938,11.0254257074059,0.73594653963495,0.0268297289283249,0.545517062359875,1.74189734155942,10055,0.983471074380165,1942,NA
"image_02094","train","pituitary_tumor",6.64469866861418e-16,1.00000000000003,2.24308345404074,6.02778944075744,9607.00000000027,4.73939199663057,11.0747289084069,0.72291706352565,0.0302788915798054,0.551221066439871,1.74418394949955,9608,0.983471074380165,2140,NA
"image_02095","train","pituitary_tumor",-5.21431318947304e-16,0.99999999999999,1.82438709869608,3.55298084830202,10253.9999999999,4.81272169529051,13.3218078935619,0.769697272579898,0.0330772935224568,0.556834620129917,1.94696546840159,10255,0.983739837398374,1830,NA
"image_02096","train","pituitary_tumor",2.20212357962456e-15,0.99999999999998,2.05786669420333,4.78847708032102,10105.9999999998,4.76314110601009,10.1109006546743,0.776158707543824,0.041562727014708,0.589864376045712,1.64563771291308,10107,0.983739837398374,1834,NA
"image_02097","train","pituitary_tumor",-7.92583452795349e-16,1.00000000000002,2.10045844520097,5.06896756392839,10182.0000000002,4.78073400359716,10.4818488919095,0.771538795678671,0.0361091815399322,0.575532618326305,1.69736342842402,10183,0.991869918699187,1808,NA
"image_02098","train","pituitary_tumor",-7.95048050360652e-16,1.00000000000002,1.89158620259674,4.01950414359541,10101.0000000002,4.844526500186,11.2729880759099,0.786228937832391,0.0231243740169151,0.534748161754128,1.85015012598371,10102,0.991869918699187,1934,NA
"image_02099","train","pituitary_tumor",-4.78704486955898e-16,0.999999999999989,1.96787056433985,4.40755369899092,10162.9999999999,4.8157864577633,12.7021688615906,0.766013005438857,0.0213924518374879,0.515716447462449,1.98500573345039,10164,0.991869918699187,2093,NA
"image_02100","train","pituitary_tumor",6.25669415242173e-16,0.999999999999998,1.52959701385244,1.62659509059119,8059.99999999998,4.67955022938309,18.4312284944146,0.757091055900252,0.02378689909614,0.485475890321098,2.4356809863127,8061,1.04504504504505,1956,NA
"image_02101","train","pituitary_tumor",-1.7291737261058e-16,0.999999999999988,2.01793988011019,4.50808069609924,10163.9999999999,4.77977975948029,13.618464544868,0.759823219549601,0.0279067467930461,0.541366981056335,1.97505324266653,10165,1,1984,NA
"image_02102","train","pituitary_tumor",1.06014918433455e-15,0.999999999999997,2.08386409282205,4.72991563797089,10096,4.70468003364586,13.5041868403903,0.748072724464625,0.0382425208440171,0.550159047296533,1.9582437992877,10097,0.991869918699187,1979,NA
"image_02103","train","pituitary_tumor",-5.54992670199045e-17,1.00000000000002,2.79964056383158,10.1265394254273,9341.00000000016,4.64996589832857,10.777626136355,0.672175809327174,0.0386006455825649,0.546878843186406,1.70438975632213,9342,0.992125984251969,2494,NA
"image_02104","train","pituitary_tumor",-2.11601806076074e-15,1.00000000000001,2.85733667651041,10.5371186000616,9242.00000000007,4.64066492559653,10.8561810145608,0.6765915263853,0.0369445053143375,0.536271774125625,1.74267222409871,9243,0.992125984251969,2435,NA
"image_02105","train","pituitary_tumor",-6.41920133959603e-16,1,2.6495417676238,8.77268854844835,8619.00000000001,4.68909287730857,12.5015252457548,0.67945780383286,0.0257907038432579,0.488656103904553,1.98194532198064,8620,0.992125984251969,2788,NA
"image_02106","train","pituitary_tumor",-9.98358290343542e-16,1.00000000000001,2.49736079319766,7.8575707293235,8697.00000000011,4.71537134401493,11.8827246780442,0.703352767442192,0.0251936153173451,0.483596198846108,1.97970639419244,8698,0.992125984251969,2758,NA
"image_02107","train","pituitary_tumor",-2.99147300136024e-15,0.999999999999973,2.7321009323828,9.21721923832101,9073.99999999976,4.59350918630264,10.6237038235675,0.703618528113441,0.0400152647843501,0.542178969409009,1.72400226489591,9075,0.992125984251969,2545,NA
"image_02108","train","pituitary_tumor",-3.73798641312893e-15,0.999999999999985,2.90850905982225,10.7926739495634,9267.99999999983,4.59704615068452,9.38008230857457,0.703319641657553,0.0456329976748871,0.571823368682246,1.55743340278545,9269,0.992125984251969,2450,NA
"image_02109","train","pituitary_tumor",4.9947502679728e-16,0.999999999999956,2.84872445182665,10.4069494689385,9299.99999999958,4.5830007154948,9.8378952965196,0.674870109707094,0.0530315026868906,0.573310453351346,1.59917602383983,9301,0.992125984251969,2483,NA
"image_02110","train","pituitary_tumor",5.78730486952991e-15,1,2.33550865237131,6.0908121927686,8460,4.66462846936599,12.5447449183281,0.738581445596406,0.028061926967166,0.502256368993337,1.97182858026862,8461,0.936,2291,NA
"image_02111","train","pituitary_tumor",-6.65415223820644e-16,0.999999999999988,1.54581631439839,1.60802157716834,8032.99999999991,4.64183443081414,16.3094398388753,0.758537226152812,0.0276332924185581,0.506120323964705,2.25092549661922,8034,1.04545454545455,2054,NA
"image_02112","train","pituitary_tumor",1.13973269539873e-15,1.00000000000002,2.19690420849345,5.12529221103332,8148.00000000018,4.67573267421441,13.1418972425541,0.730091200717074,0.0230833901404768,0.460571757924966,2.13916211166083,8149,0.936,2504,NA
"image_02113","train","pituitary_tumor",9.08749603767344e-16,0.999999999999994,1.9163303055849,3.5725038258134,8223.99999999996,4.73027755814341,16.3491161604976,0.735570789667392,0.0173267012332753,0.433606150430462,2.42553835742371,8225,0.920634920634921,2580,NA
"image_02114","train","pituitary_tumor",1.49156428592506e-15,1.00000000000002,2.35375498984655,6.19350680901333,8920.00000000022,4.67859489061394,11.6084547390119,0.75341808946816,0.0253298111386181,0.504178236009461,1.9010734342123,8921,0.928571428571429,2135,NA
"image_02115","train","pituitary_tumor",8.66682187731866e-16,1,2.38886084532974,6.13619646206192,8903.00000000004,4.59508769171575,11.5418998692376,0.765618553830832,0.0316957866970961,0.525734638338032,1.82864310959704,8904,0.952,2125,NA
"image_02116","train","pituitary_tumor",3.87647635282594e-16,1.00000000000003,2.40879920250021,6.36555496162602,9008.00000000027,4.58469029543949,10.4771409294505,0.751469994043938,0.0392529379854697,0.553048173961769,1.6992502101628,9009,0.936,2230,NA
"image_02117","train","pituitary_tumor",-1.03844860638452e-15,1.00000000000002,2.40781398671587,6.54537055037788,9249.00000000022,4.61817893643237,10.2747809643627,0.727278560122273,0.0430946206976113,0.561334395506715,1.68203705999421,9250,0.936,2228,NA
"image_02118","train","pituitary_tumor",-8.98116320572557e-16,1.00000000000006,2.85975856572892,10.0218567451173,9048.00000000056,4.54878029498444,12.7148867671013,0.663444326573846,0.0431582566623363,0.571779438311193,1.74621943075237,9049,1.04098360655738,2363,NA
"image_02119","train","pituitary_tumor",1.05598554016383e-15,1.00000000000001,2.88106026759368,10.315506648817,9108.00000000005,4.54951906844577,12.6973676899464,0.652596576102935,0.0428988569702726,0.56255126152549,1.76275557440479,9109,1.0327868852459,2374,NA
"image_02120","train","pituitary_tumor",-3.94243470491822e-16,1.00000000000001,2.71667616735921,8.99568519806417,8984.0000000001,4.59457672476155,12.8945874784112,0.670722178173118,0.0340970704415574,0.550022478612273,1.81180547164884,8985,1.04098360655738,2608,NA
"image_02121","train","pituitary_tumor",9.7647065774652e-16,1.00000000000004,2.70294548419996,8.9719424853775,9631.00000000038,4.60826276867122,13.4765599026005,0.66450688001006,0.032974524491945,0.550943879287729,1.83458983197028,9632,1.02439024390244,2538,NA
"image_02122","train","pituitary_tumor",-8.95308427207318e-16,0.999999999999995,1.64514583338381,2.88447712322421,7550.99999999996,4.83247409480816,15.6072063950147,0.679577784176631,0.0246378625171724,0.469425659236667,2.33457701240784,7552,1.0625,1775,NA
"image_02123","train","pituitary_tumor",-1.0486340101204e-15,0.999999999999986,2.5466211091509,7.68556137666447,8492.99999999988,4.60304119489146,12.4699961122973,0.666926060497473,0.0386224060515211,0.555233103493381,1.82351675299474,8494,1.03252032520325,2677,NA
"image_02124","train","pituitary_tumor",5.31148514822253e-16,1.00000000000001,2.59360652260972,8.19609163011682,9469.00000000005,4.62619691181376,11.8496110583818,0.660396203570941,0.0458589458658939,0.577676906484062,1.72484134316444,9470,1.03252032520325,2498,NA
"image_02125","train","pituitary_tumor",3.30996263477931e-16,0.999999999999986,1.9335918626164,4.08303474402654,8684.99999999988,4.79891364538423,14.131154423209,0.746702787775837,0.0248346615120782,0.530088181525649,1.9916855309144,8686,1,1802,NA
"image_02126","train","pituitary_tumor",-4.86215840408034e-16,1.00000000000003,2.00281904383136,4.17499751781456,8580.00000000023,4.74186592940014,15.1666824060868,0.748960726654868,0.0214980024939267,0.503648535731334,2.10659535075052,8581,0.991596638655462,1919,NA
"image_02127","train","pituitary_tumor",4.98585215139982e-16,1.00000000000001,2.0109800628021,4.39215709630338,8967.00000000007,4.79458412840314,12.1984092173605,0.745565206175612,0.0200138520526188,0.504610844988216,1.93547873417044,8968,0.983193277310924,1908,NA
"image_02128","train","pituitary_tumor",3.70393262620721e-15,1.00000000000002,1.9919745991154,4.29542058695918,8818.00000000022,4.76514434008626,12.3328803622857,0.749965868511678,0.023832730005224,0.519044094737539,1.91044752746835,8819,0.983193277310924,1958,NA
"image_02129","train","pituitary_tumor",-1.1380749514637e-15,1.00000000000003,2.00142401688432,4.27947757017245,8641.00000000025,4.7444867227797,13.9881815631563,0.735008192550842,0.027974269409447,0.529406795057817,1.99019697606393,8642,0.983193277310924,1867,NA
"image_02130","train","pituitary_tumor",-5.85037043507763e-17,1.00000000000001,1.78228646918527,3.3140704453634,7827.00000000005,4.83520264654802,12.2822834387042,0.76976131212756,0.0171253405214676,0.485296518888915,2.03613939063315,7828,1.0625,2571,NA
"image_02131","train","pituitary_tumor",8.99548619498927e-17,0.999999999999993,1.74500687641515,3.07967106158662,7497.99999999995,4.77559161360334,13.9384361329198,0.758223380792385,0.0185634751801119,0.471039258305304,2.17797014974556,7499,1.0625,2619,NA
"image_02132","train","pituitary_tumor",-9.64035882531503e-16,0.999999999999995,1.94177741626178,5.71667707318445,9277.99999999995,4.93856068452139,10.9016666150231,0.618361431305572,0.0284376472665608,0.501225669682537,1.88163476693141,9279,0.913385826771654,2192,NA
"image_02133","train","pituitary_tumor",-3.74242722194363e-16,0.999999999999993,1.80247951412591,3.44706260524219,7793.99999999995,4.71330940877691,13.4391879946496,0.689409620558399,0.0360220495488423,0.513882991468855,2.06209333360928,7795,1.0353982300885,1602,NA
"image_02134","train","pituitary_tumor",-1.26328956624383e-15,0.999999999999983,1.8120050319524,4.98559301544304,9050.99999999984,4.97682806795177,11.1947052986539,0.594315956586974,0.0268630358192855,0.48341675717228,1.97397036205176,9052,0.929133858267717,2238,NA
"image_02135","train","pituitary_tumor",-7.91975863449559e-16,1,1.53602190729125,3.32815739737548,9266.00000000002,5.05253852953445,14.2196265425652,0.599775971960928,0.0156617028415822,0.413054963347049,2.39514329992424,9267,0.8984375,2360,NA
"image_02136","train","pituitary_tumor",3.05957924128796e-16,1.00000000000003,1.58811419716254,3.53410702368904,9271.00000000025,5.05237766709333,13.9069897601122,0.611661482583969,0.0117239458573893,0.390976049523206,2.44935301084792,9272,0.8984375,2528,NA
"image_02137","train","pituitary_tumor",-1.80756926196822e-15,1.00000000000001,1.89721461408592,5.18158392630612,9361.00000000009,4.94703816818367,13.5227981207025,0.610553218534769,0.022050724440942,0.450353153850698,2.21265330630708,9362,0.9453125,2220,NA
"image_02138","train","pituitary_tumor",8.9839730134636e-16,0.999999999999985,1.82358078594131,3.98473311566087,8733.99999999984,4.91394379889646,11.1914895854413,0.676575969227386,0.0226287389296717,0.500271835356895,1.94966982899452,8735,1.02479338842975,2223,NA
"image_02139","train","pituitary_tumor",-9.99260649995126e-16,0.999999999999985,1.74142210933576,3.59610620331109,9261.99999999986,4.94828668853781,12.40676367591,0.683464444847707,0.0187907596444827,0.479374924774478,2.07501430494906,9263,1.01639344262295,2201,NA
"image_02140","train","pituitary_tumor",-2.04277236024312e-17,0.999999999999992,1.77344328778037,3.58864041253289,9346.99999999992,4.90141382523246,13.9662676591078,0.687956226349876,0.0178110685964591,0.475339780059152,2.16668110152583,9348,1.01639344262295,2302,NA
"image_02141","train","pituitary_tumor",-7.30332983803834e-16,0.999999999999984,1.81112516342706,4.03542038872779,9876.99999999985,4.91641145924821,10.1167059528495,0.677198758731971,0.0289845711411054,0.544900284732502,1.75251938548254,9878,1.03305785123967,2051,NA
"image_02142","train","pituitary_tumor",-3.01376498102315e-16,0.999999999999986,1.76361068939588,3.64652041084971,9436.99999999986,4.94316326298191,14.8591506581563,0.685911720196853,0.0178200424854258,0.490141128862805,2.17874484394208,9438,1.01639344262295,2244,NA
"image_02143","train","pituitary_tumor",9.50021432061709e-16,1.00000000000003,1.78085506535402,4.19805531115576,10081.0000000003,4.97080147488065,12.324880176854,0.674852651703821,0.0233286918993158,0.528053625798332,1.93098614238641,10082,1.01639344262295,1983,NA
"image_02144","train","pituitary_tumor",-1.56909029053264e-16,0.999999999999986,1.78804255700843,2.97718153237087,7721.99999999989,4.58752258595566,16.1728217567664,0.696386459039814,0.0426526534124047,0.520120369685446,2.1957850524641,7723,1.08411214953271,1635,NA
"image_02145","train","pituitary_tumor",-6.70999844179449e-16,1.00000000000001,1.66703469817733,3.38619401601363,9536.00000000006,4.97796235478095,12.270384588452,0.685280843567463,0.0209865518759395,0.512660718713093,1.98847445540671,9537,1.01666666666667,2020,NA
"image_02146","train","pituitary_tumor",-2.52421084950937e-17,0.999999999999996,1.73757044715208,3.14748760749564,9815.99999999996,4.87490863695582,15.1917320385892,0.744751714697661,0.0193306761542421,0.49781769165655,2.16612406687242,9817,1,1899,NA
